MetricSet	SymbolName	ShortName	Group	LongName
Ext25	L3_OUTPUT_READY_L3BANK37	L3 Output Ready L3bank37	GTI/L3	Percentage of time in which L3 bank has output ready
Ext25	L3_OUTPUT_READY_L3BANK38	L3 Output Ready L3bank38	GTI/L3	Percentage of time in which L3 bank has output ready
Ext25	L3_OUTPUT_READY_L3BANK39	L3 Output Ready L3bank39	GTI/L3	Percentage of time in which L3 bank has output ready
Ext25	L3_OUTPUT_READY_L3BANK40	L3 Output Ready L3bank40	GTI/L3	Percentage of time in which L3 bank has output ready
Ext25	L3_OUTPUT_READY_L3BANK41	L3 Output Ready L3bank41	GTI/L3	Percentage of time in which L3 bank has output ready
Ext25	L3_OUTPUT_READY_L3BANK42	L3 Output Ready L3bank42	GTI/L3	Percentage of time in which L3 bank has output ready
Ext25	L3_OUTPUT_READY_L3BANK43	L3 Output Ready L3bank43	GTI/L3	Percentage of time in which L3 bank has output ready
Ext26	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext26	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext26	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext26	L3_BANK_INPUT_AVAILABLE_L3BANK44	L3 Bank Input Available L3bank44	GTI/L3	Percentage of time in which L3 bank has input requests
Ext26	L3_BANK_INPUT_AVAILABLE_L3BANK45	L3 Bank Input Available L3bank45	GTI/L3	Percentage of time in which L3 bank has input requests
Ext26	L3_BANK_INPUT_AVAILABLE_L3BANK46	L3 Bank Input Available L3bank46	GTI/L3	Percentage of time in which L3 bank has input requests
Ext26	L3_BANK_INPUT_AVAILABLE_L3BANK47	L3 Bank Input Available L3bank47	GTI/L3	Percentage of time in which L3 bank has input requests
Ext26	L3_BANK_INPUT_AVAILABLE_L3BANK60	L3 Bank Input Available L3bank60	GTI/L3	Percentage of time in which L3 bank has input requests
Ext26	L3_BANK_INPUT_AVAILABLE_L3BANK61	L3 Bank Input Available L3bank61	GTI/L3	Percentage of time in which L3 bank has input requests
Ext26	L3_BANK_INPUT_AVAILABLE_L3BANK62	L3 Bank Input Available L3bank62	GTI/L3	Percentage of time in which L3 bank has input requests
Ext26	L3_BANK_INPUT_AVAILABLE_L3BANK63	L3 Bank Input Available L3bank63	GTI/L3	Percentage of time in which L3 bank has input requests
Ext26	L3_OUTPUT_READY_L3BANK44	L3 Output Ready L3bank44	GTI/L3	Percentage of time in which L3 bank has output ready
Ext26	L3_OUTPUT_READY_L3BANK45	L3 Output Ready L3bank45	GTI/L3	Percentage of time in which L3 bank has output ready
Ext26	L3_OUTPUT_READY_L3BANK46	L3 Output Ready L3bank46	GTI/L3	Percentage of time in which L3 bank has output ready
Ext26	L3_OUTPUT_READY_L3BANK47	L3 Output Ready L3bank47	GTI/L3	Percentage of time in which L3 bank has output ready
Ext26	L3_OUTPUT_READY_L3BANK60	L3 Output Ready L3bank60	GTI/L3	Percentage of time in which L3 bank has output ready
Ext26	L3_OUTPUT_READY_L3BANK61	L3 Output Ready L3bank61	GTI/L3	Percentage of time in which L3 bank has output ready
Ext26	L3_OUTPUT_READY_L3BANK62	L3 Output Ready L3bank62	GTI/L3	Percentage of time in which L3 bank has output ready
Ext26	L3_OUTPUT_READY_L3BANK63	L3 Output Ready L3bank63	GTI/L3	Percentage of time in which L3 bank has output ready
Ext30	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext30	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext30	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext30	DATAPORT_INPUT_AVAILABLE_XECORE0	Dataport Input Available Xecore0	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext30	DATAPORT_INPUT_AVAILABLE_XECORE1	Dataport Input Available Xecore1	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext30	DATAPORT_INPUT_AVAILABLE_XECORE2	Dataport Input Available Xecore2	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext30	DATAPORT_INPUT_AVAILABLE_XECORE3	Dataport Input Available Xecore3	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext30	DATAPORT_OUTPUT_READY_XECORE0	Dataport Output Ready Xecore0	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext30	DATAPORT_OUTPUT_READY_XECORE1	Dataport Output Ready Xecore1	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext30	DATAPORT_OUTPUT_READY_XECORE2	Dataport Output Ready Xecore2	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext30	DATAPORT_OUTPUT_READY_XECORE3	Dataport Output Ready Xecore3	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext31	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext31	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext31	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext31	DATAPORT_INPUT_AVAILABLE_XECORE4	Dataport Input Available Xecore4	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext31	DATAPORT_INPUT_AVAILABLE_XECORE5	Dataport Input Available Xecore5	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext31	DATAPORT_INPUT_AVAILABLE_XECORE6	Dataport Input Available Xecore6	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext31	DATAPORT_INPUT_AVAILABLE_XECORE7	Dataport Input Available Xecore7	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext31	DATAPORT_OUTPUT_READY_XECORE4	Dataport Output Ready Xecore4	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext31	DATAPORT_OUTPUT_READY_XECORE5	Dataport Output Ready Xecore5	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext31	DATAPORT_OUTPUT_READY_XECORE6	Dataport Output Ready Xecore6	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext31	DATAPORT_OUTPUT_READY_XECORE7	Dataport Output Ready Xecore7	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext32	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext32	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext32	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext32	DATAPORT_INPUT_AVAILABLE_XECORE8	Dataport Input Available Xecore8	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext32	DATAPORT_INPUT_AVAILABLE_XECORE9	Dataport Input Available Xecore9	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext32	DATAPORT_INPUT_AVAILABLE_XECORE10	Dataport Input Available Xecore10	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext32	DATAPORT_INPUT_AVAILABLE_XECORE11	Dataport Input Available Xecore11	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext32	DATAPORT_OUTPUT_READY_XECORE8	Dataport Output Ready Xecore8	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext32	DATAPORT_OUTPUT_READY_XECORE9	Dataport Output Ready Xecore9	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext32	DATAPORT_OUTPUT_READY_XECORE10	Dataport Output Ready Xecore10	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext32	DATAPORT_OUTPUT_READY_XECORE11	Dataport Output Ready Xecore11	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext33	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext33	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext33	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext33	DATAPORT_INPUT_AVAILABLE_XECORE12	Dataport Input Available Xecore12	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext33	DATAPORT_INPUT_AVAILABLE_XECORE13	Dataport Input Available Xecore13	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext33	DATAPORT_INPUT_AVAILABLE_XECORE14	Dataport Input Available Xecore14	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext33	DATAPORT_INPUT_AVAILABLE_XECORE15	Dataport Input Available Xecore15	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext33	DATAPORT_OUTPUT_READY_XECORE12	Dataport Output Ready Xecore12	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext33	DATAPORT_OUTPUT_READY_XECORE13	Dataport Output Ready Xecore13	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext33	DATAPORT_OUTPUT_READY_XECORE14	Dataport Output Ready Xecore14	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext33	DATAPORT_OUTPUT_READY_XECORE15	Dataport Output Ready Xecore15	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext34	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext34	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext34	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext34	DATAPORT_INPUT_AVAILABLE_XECORE16	Dataport Input Available Xecore16	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext34	DATAPORT_INPUT_AVAILABLE_XECORE17	Dataport Input Available Xecore17	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext34	DATAPORT_INPUT_AVAILABLE_XECORE18	Dataport Input Available Xecore18	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext34	DATAPORT_INPUT_AVAILABLE_XECORE19	Dataport Input Available Xecore19	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext34	DATAPORT_OUTPUT_READY_XECORE16	Dataport Output Ready Xecore16	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext34	DATAPORT_OUTPUT_READY_XECORE17	Dataport Output Ready Xecore17	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext34	DATAPORT_OUTPUT_READY_XECORE18	Dataport Output Ready Xecore18	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext34	DATAPORT_OUTPUT_READY_XECORE19	Dataport Output Ready Xecore19	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext35	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext35	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext35	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext35	DATAPORT_INPUT_AVAILABLE_XECORE20	Dataport Input Available Xecore20	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext35	DATAPORT_INPUT_AVAILABLE_XECORE21	Dataport Input Available Xecore21	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext35	DATAPORT_INPUT_AVAILABLE_XECORE22	Dataport Input Available Xecore22	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext35	DATAPORT_INPUT_AVAILABLE_XECORE23	Dataport Input Available Xecore23	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext35	DATAPORT_OUTPUT_READY_XECORE20	Dataport Output Ready Xecore20	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext35	DATAPORT_OUTPUT_READY_XECORE21	Dataport Output Ready Xecore21	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext35	DATAPORT_OUTPUT_READY_XECORE22	Dataport Output Ready Xecore22	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext35	DATAPORT_OUTPUT_READY_XECORE23	Dataport Output Ready Xecore23	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext36	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext36	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext36	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext36	DATAPORT_INPUT_AVAILABLE_XECORE24	Dataport Input Available Xecore24	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext36	DATAPORT_INPUT_AVAILABLE_XECORE25	Dataport Input Available Xecore25	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext36	DATAPORT_INPUT_AVAILABLE_XECORE26	Dataport Input Available Xecore26	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext36	DATAPORT_INPUT_AVAILABLE_XECORE27	Dataport Input Available Xecore27	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext36	DATAPORT_OUTPUT_READY_XECORE24	Dataport Output Ready Xecore24	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext36	DATAPORT_OUTPUT_READY_XECORE25	Dataport Output Ready Xecore25	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext36	DATAPORT_OUTPUT_READY_XECORE26	Dataport Output Ready Xecore26	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext36	DATAPORT_OUTPUT_READY_XECORE27	Dataport Output Ready Xecore27	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext37	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext37	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext37	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext37	DATAPORT_INPUT_AVAILABLE_XECORE28	Dataport Input Available Xecore28	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext37	DATAPORT_INPUT_AVAILABLE_XECORE29	Dataport Input Available Xecore29	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext37	DATAPORT_INPUT_AVAILABLE_XECORE30	Dataport Input Available Xecore30	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext37	DATAPORT_INPUT_AVAILABLE_XECORE31	Dataport Input Available Xecore31	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext37	DATAPORT_OUTPUT_READY_XECORE28	Dataport Output Ready Xecore28	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext37	DATAPORT_OUTPUT_READY_XECORE29	Dataport Output Ready Xecore29	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext37	DATAPORT_OUTPUT_READY_XECORE30	Dataport Output Ready Xecore30	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext37	DATAPORT_OUTPUT_READY_XECORE31	Dataport Output Ready Xecore31	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext38	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext38	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext38	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext38	DATAPORT_INPUT_AVAILABLE_XECORE32	Dataport Input Available Xecore32	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext38	DATAPORT_INPUT_AVAILABLE_XECORE33	Dataport Input Available Xecore33	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext38	DATAPORT_INPUT_AVAILABLE_XECORE34	Dataport Input Available Xecore34	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext38	DATAPORT_INPUT_AVAILABLE_XECORE35	Dataport Input Available Xecore35	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext38	DATAPORT_OUTPUT_READY_XECORE32	Dataport Output Ready Xecore32	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext38	DATAPORT_OUTPUT_READY_XECORE33	Dataport Output Ready Xecore33	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext38	DATAPORT_OUTPUT_READY_XECORE34	Dataport Output Ready Xecore34	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext38	DATAPORT_OUTPUT_READY_XECORE35	Dataport Output Ready Xecore35	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext39	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext39	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext39	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext39	DATAPORT_INPUT_AVAILABLE_XECORE36	Dataport Input Available Xecore36	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext39	DATAPORT_INPUT_AVAILABLE_XECORE37	Dataport Input Available Xecore37	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext39	DATAPORT_INPUT_AVAILABLE_XECORE38	Dataport Input Available Xecore38	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext39	DATAPORT_INPUT_AVAILABLE_XECORE39	Dataport Input Available Xecore39	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext39	DATAPORT_OUTPUT_READY_XECORE36	Dataport Output Ready Xecore36	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext39	DATAPORT_OUTPUT_READY_XECORE37	Dataport Output Ready Xecore37	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext39	DATAPORT_OUTPUT_READY_XECORE38	Dataport Output Ready Xecore38	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext39	DATAPORT_OUTPUT_READY_XECORE39	Dataport Output Ready Xecore39	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext40	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext40	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext40	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext40	DATAPORT_INPUT_AVAILABLE_XECORE40	Dataport Input Available Xecore40	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext40	DATAPORT_INPUT_AVAILABLE_XECORE41	Dataport Input Available Xecore41	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext40	DATAPORT_INPUT_AVAILABLE_XECORE42	Dataport Input Available Xecore42	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext40	DATAPORT_INPUT_AVAILABLE_XECORE43	Dataport Input Available Xecore43	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext40	DATAPORT_OUTPUT_READY_XECORE40	Dataport Output Ready Xecore40	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext40	DATAPORT_OUTPUT_READY_XECORE41	Dataport Output Ready Xecore41	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext40	DATAPORT_OUTPUT_READY_XECORE42	Dataport Output Ready Xecore42	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext40	DATAPORT_OUTPUT_READY_XECORE43	Dataport Output Ready Xecore43	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext41	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext41	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext41	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext41	DATAPORT_INPUT_AVAILABLE_XECORE44	Dataport Input Available Xecore44	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext41	DATAPORT_INPUT_AVAILABLE_XECORE45	Dataport Input Available Xecore45	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext41	DATAPORT_INPUT_AVAILABLE_XECORE46	Dataport Input Available Xecore46	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext41	DATAPORT_INPUT_AVAILABLE_XECORE47	Dataport Input Available Xecore47	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext41	DATAPORT_OUTPUT_READY_XECORE44	Dataport Output Ready Xecore44	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext41	DATAPORT_OUTPUT_READY_XECORE45	Dataport Output Ready Xecore45	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext41	DATAPORT_OUTPUT_READY_XECORE46	Dataport Output Ready Xecore46	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext41	DATAPORT_OUTPUT_READY_XECORE47	Dataport Output Ready Xecore47	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext42	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext42	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext42	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext42	DATAPORT_INPUT_AVAILABLE_XECORE48	Dataport Input Available Xecore48	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext42	DATAPORT_INPUT_AVAILABLE_XECORE49	Dataport Input Available Xecore49	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext42	DATAPORT_INPUT_AVAILABLE_XECORE50	Dataport Input Available Xecore50	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext42	DATAPORT_INPUT_AVAILABLE_XECORE51	Dataport Input Available Xecore51	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext42	DATAPORT_OUTPUT_READY_XECORE48	Dataport Output Ready Xecore48	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext42	DATAPORT_OUTPUT_READY_XECORE49	Dataport Output Ready Xecore49	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext42	DATAPORT_OUTPUT_READY_XECORE50	Dataport Output Ready Xecore50	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext42	DATAPORT_OUTPUT_READY_XECORE51	Dataport Output Ready Xecore51	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext43	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext43	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext43	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext43	DATAPORT_INPUT_AVAILABLE_XECORE52	Dataport Input Available Xecore52	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext43	DATAPORT_INPUT_AVAILABLE_XECORE53	Dataport Input Available Xecore53	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext43	DATAPORT_INPUT_AVAILABLE_XECORE54	Dataport Input Available Xecore54	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext43	DATAPORT_INPUT_AVAILABLE_XECORE55	Dataport Input Available Xecore55	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext43	DATAPORT_OUTPUT_READY_XECORE52	Dataport Output Ready Xecore52	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext43	DATAPORT_OUTPUT_READY_XECORE53	Dataport Output Ready Xecore53	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext43	DATAPORT_OUTPUT_READY_XECORE54	Dataport Output Ready Xecore54	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext43	DATAPORT_OUTPUT_READY_XECORE55	Dataport Output Ready Xecore55	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext44	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext44	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext44	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext44	DATAPORT_INPUT_AVAILABLE_XECORE56	Dataport Input Available Xecore56	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext44	DATAPORT_INPUT_AVAILABLE_XECORE57	Dataport Input Available Xecore57	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext44	DATAPORT_INPUT_AVAILABLE_XECORE58	Dataport Input Available Xecore58	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext44	DATAPORT_INPUT_AVAILABLE_XECORE59	Dataport Input Available Xecore59	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext44	DATAPORT_OUTPUT_READY_XECORE56	Dataport Output Ready Xecore56	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext44	DATAPORT_OUTPUT_READY_XECORE57	Dataport Output Ready Xecore57	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext44	DATAPORT_OUTPUT_READY_XECORE58	Dataport Output Ready Xecore58	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext44	DATAPORT_OUTPUT_READY_XECORE59	Dataport Output Ready Xecore59	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext45	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext45	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext45	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext45	DATAPORT_INPUT_AVAILABLE_XECORE60	Dataport Input Available Xecore60	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext45	DATAPORT_INPUT_AVAILABLE_XECORE61	Dataport Input Available Xecore61	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext45	DATAPORT_INPUT_AVAILABLE_XECORE62	Dataport Input Available Xecore62	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext45	DATAPORT_INPUT_AVAILABLE_XECORE63	Dataport Input Available Xecore63	GPU	Percentage of time in which XVEs have requests to the Dataport
Ext45	DATAPORT_OUTPUT_READY_XECORE60	Dataport Output Ready Xecore60	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext45	DATAPORT_OUTPUT_READY_XECORE61	Dataport Output Ready Xecore61	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext45	DATAPORT_OUTPUT_READY_XECORE62	Dataport Output Ready Xecore62	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext45	DATAPORT_OUTPUT_READY_XECORE63	Dataport Output Ready Xecore63	GPU	Percentage of time in which the Dataport has data to return to XVEs
Ext46	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext46	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext46	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext46	XVE_DATAPORT_ATOMIC_MESSAGE_COUNT_XECORE0	XVE Dataport Atomic Message Count Xecore0	GPU	Number of atomic messages sent by XVEs to the Dataport
Ext46	XVE_DATAPORT_ATOMIC_MESSAGE_COUNT_XECORE1	XVE Dataport Atomic Message Count Xecore1	GPU	Number of atomic messages sent by XVEs to the Dataport
Ext46	XVE_DATAPORT_FENCE_MESSAGE_COUNT_XECORE0	XVE Dataport Fence Message Count Xecore0	GPU	Number of fence messages sent by XVEs to the Dataport
Ext46	XVE_DATAPORT_FENCE_MESSAGE_COUNT_XECORE1	XVE Dataport Fence Message Count Xecore1	GPU	Number of fence messages sent by XVEs to the Dataport
Ext46	XVE_DATAPORT_READ_MESSAGE_COUNT_XECORE0	XVE Dataport Read Message Count Xecore0	GPU	Number of read messages sent by XVEs to the Dataport
Ext46	XVE_DATAPORT_READ_MESSAGE_COUNT_XECORE1	XVE Dataport Read Message Count Xecore1	GPU	Number of read messages sent by XVEs to the Dataport
Ext46	XVE_DATAPORT_WRITE_MESSAGE_COUNT_XECORE0	XVE Dataport Write Message Count Xecore0	GPU	Number of write messages sent by XVEs to the Dataport
