MetricSet	SymbolName	ShortName	Group	LongName
Ext118	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext118	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext118	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext118	AMFS_STALL_ALL_INPUT_SLICE0	AMFS STALL ALL INPUT SLICE0	GPU	Percentage of time in which AMFS stalls at both of the color pipe inputs
Ext118	AMFS_STALL_ANY_INPUT_SLICE0	AMFS STALL ANY INPUT SLICE0	GPU	Percentage of time in which AMFS stalls at any of the color pipe inputs
Ext118	AMFS_CACHE_HIT_SLICE0	AMFS CACHE HIT SLICE0	GPU	Number of hits in the AMFS cache
Ext118	AMFS_CACHE_MISS_SLICE0	AMFS CACHE MISS SLICE0	GPU	Number of cache misses in AMFS
Ext118	RENDER_CACHE_HIT_L3NODE0	RENDER CACHE HIT L3NODE0	GPU	Number of Render Cache hits
Ext118	RENDER_CACHE_READ_L3NODE0	RENDER CACHE READ L3NODE0	GPU	Number of Render Cache reads
Ext118	RENDER_CACHE_WRITE_L3NODE0	RENDER CACHE WRITE L3NODE0	GPU	Number of Render Cache writes
Ext118	RENDER_CACHE_INPUT_AVAILABLE_L3NODE0	RENDER CACHE INPUT AVAILABLE _L3NODE0	GPU	Percentage of time when Render Cache input is available
Ext118	RENDER_CACHE_OUTPUT_READY_L3NODE0	RENDER CACHE OUTPUT READY _L3NODE0	GPU	Percentage of time when Render Cache output is ready
Ext119	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext119	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext119	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext119	AMFS_STALL_ALL_INPUT_SLICE1	AMFS STALL ALL INPUT SLICE1	GPU	Percentage of time in which AMFS stalls at both of the color pipe inputs
Ext119	AMFS_STALL_ANY_INPUT_SLICE1	AMFS STALL ANY INPUT SLICE1	GPU	Percentage of time in which AMFS stalls at any of the color pipe inputs
Ext119	AMFS_CACHE_HIT_SLICE1	AMFS CACHE HIT SLICE1	GPU	Number of hits in the AMFS cache
Ext119	AMFS_CACHE_MISS_SLICE1	AMFS CACHE MISS SLICE1	GPU	Number of cache misses in AMFS
Ext119	RENDER_CACHE_HIT_L3NODE1	RENDER CACHE HIT L3NODE1	GPU	Number of Render Cache hits
Ext119	RENDER_CACHE_READ_L3NODE1	RENDER CACHE READ L3NODE1	GPU	Number of Render Cache reads
Ext119	RENDER_CACHE_WRITE_L3NODE1	RENDER CACHE WRITE L3NODE1	GPU	Number of Render Cache writes
Ext119	RENDER_CACHE_INPUT_AVAILABLE_L3NODE1	RENDER CACHE INPUT AVAILABLE _L3NODE1	GPU	Percentage of time when Render Cache input is available
Ext119	RENDER_CACHE_OUTPUT_READY_L3NODE1	RENDER CACHE OUTPUT READY _L3NODE1	GPU	Percentage of time when Render Cache output is ready
Ext120	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext120	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext120	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext120	PIXEL_POST_PROCESS_INPUT_AVAILABLE_XECORE0	PIXEL POST PROCESS INPUT AVAILABLE XECORE0	GPU	Percentage of time in which Color Pipeline input ready
Ext120	PIXEL_POST_PROCESS_INPUT_AVAILABLE_XECORE1	PIXEL POST PROCESS INPUT AVAILABLE XECORE1	GPU	Percentage of time in which Color Pipeline input ready
Ext120	PIXEL_POST_PROCESS_INPUT_AVAILABLE_XECORE2	PIXEL POST PROCESS INPUT AVAILABLE XECORE2	GPU	Percentage of time in which Color Pipeline input ready
Ext120	PIXEL_POST_PROCESS_INPUT_AVAILABLE_XECORE3	PIXEL POST PROCESS INPUT AVAILABLE XECORE3	GPU	Percentage of time in which Color Pipeline input ready
Ext121	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext121	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext121	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext121	PIXEL_POST_PROCESS_INPUT_AVAILABLE_XECORE4	PIXEL POST PROCESS INPUT AVAILABLE XECORE4	GPU	Percentage of time in which Color Pipeline input ready
Ext121	PIXEL_POST_PROCESS_INPUT_AVAILABLE_XECORE5	PIXEL POST PROCESS INPUT AVAILABLE XECORE5	GPU	Percentage of time in which Color Pipeline input ready
Ext121	PIXEL_POST_PROCESS_INPUT_AVAILABLE_XECORE6	PIXEL POST PROCESS INPUT AVAILABLE XECORE6	GPU	Percentage of time in which Color Pipeline input ready
Ext121	PIXEL_POST_PROCESS_INPUT_AVAILABLE_XECORE7	PIXEL POST PROCESS INPUT AVAILABLE XECORE7	GPU	Percentage of time in which Color Pipeline input ready
Ext122	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext122	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext122	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext122	AMFS_4X4_SHADING_REQUEST_SLICE0	AMFS 4X4 SHADING REQUEST SLICE0	GPU	Number of Shading Request (evaluate) messages processed by AMFS
Ext122	COLOR_PIPE_CACHE_LATENCY1_STALL_CPIPE0	COLOR PIPE CACHE LATENCY1 STALL CPIPE0	GPU	Percentage of time in which Color Pipeline stalled due to MultiSampling Cache latency hiding structure full
Ext122	COLOR_PIPE_CACHE_LATENCY1_STALL_CPIPE1	COLOR PIPE CACHE LATENCY1 STALL CPIPE1	GPU	Percentage of time in which Color Pipeline stalled due to MultiSampling Cache latency hiding structure full
Ext122	PIXEL_POST_PROCESS_OUTPUT_READY_CPIPE0	PIXEL POST PROCESS OUTPUT READY CPIPE0	GPU	Percentage of time in which Color Pipeline pixel output ready
Ext122	PIXEL_POST_PROCESS_OUTPUT_READY_CPIPE1	PIXEL POST PROCESS OUTPUT READY CPIPE1	GPU	Percentage of time in which Color Pipeline pixel output ready
Ext122	AMFS_4X4_SHADING_REQUEST_SLICE1	AMFS 4X4 SHADING REQUEST SLICE1	GPU	Number of Shading Request (evaluate) messages processed by AMFS
Ext122	COLOR_PIPE_CACHE_LATENCY1_STALL_CPIPE2	COLOR PIPE CACHE LATENCY1 STALL CPIPE2	GPU	Percentage of time in which Color Pipeline stalled due to MultiSampling Cache latency hiding structure full
Ext122	COLOR_PIPE_CACHE_LATENCY1_STALL_CPIPE3	COLOR PIPE CACHE LATENCY1 STALL CPIPE3	GPU	Percentage of time in which Color Pipeline stalled due to MultiSampling Cache latency hiding structure full
Ext122	PIXEL_POST_PROCESS_OUTPUT_READY_CPIPE2	PIXEL POST PROCESS OUTPUT READY CPIPE2	GPU	Percentage of time in which Color Pipeline pixel output ready
Ext122	PIXEL_POST_PROCESS_OUTPUT_READY_CPIPE3	PIXEL POST PROCESS OUTPUT READY CPIPE3	GPU	Percentage of time in which Color Pipeline pixel output ready
Ext123	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext123	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext123	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext123	AMFS_L3_ACCESS_SLICE0	AMFS L3 ACCESS SLICE0	GPU	Number of AMFS accesses to L3
Ext123	AMFS_L3_ATOMIC_SLICE0	AMFS L3 ATOMIC SLICE0	GPU	Number of AMFS atomics to L3
Ext123	CLIPPER_PRIMITIVE_FAR_NEAR_CLIP_SLICE0	CLIPPER PRIMITIVE FAR NEAR CLIP SLICE0	GPU	Number of primitives clipped by Clipper due to near/far planes
Ext123	COLOR_PIPE_CACHE_LATENCY2_STALL_L3NODE0	COLOR PIPE CACHE LATENCY2 STALL L3NODE0	GPU	Percentage of time in which Color Pipeline stalled due to Render Cache latency hiding structure full
Ext123	PIXEL_BACKEND_INPUT_AVAILABLE_L3NODE0	PIXEL BACKEND INPUT AVAILABLE _L3NODE0	GPU	Percentage of time when  the data is available at input of Pixel Backend
Ext123	PIXEL_BACKEND_OUTPUT_READY_L3NODE0	PIXEL BACKEND OUTPUT READY _L3NODE0	GPU	Percentage of time when  the data at Pixel Backend output is ready
Ext123	AMFS_L3_ACCESS_SLICE1	AMFS L3 ACCESS SLICE1	GPU	Number of AMFS accesses to L3
Ext123	AMFS_L3_ATOMIC_SLICE1	AMFS L3 ATOMIC SLICE1	GPU	Number of AMFS atomics to L3
Ext123	CLIPPER_PRIMITIVE_FAR_NEAR_CLIP_SLICE1	CLIPPER PRIMITIVE FAR NEAR CLIP SLICE1	GPU	Number of primitives clipped by Clipper due to near/far planes
Ext123	COLOR_PIPE_CACHE_LATENCY2_STALL_L3NODE1	COLOR PIPE CACHE LATENCY2 STALL L3NODE1	GPU	Percentage of time in which Color Pipeline stalled due to Render Cache latency hiding structure full
Ext123	PIXEL_BACKEND_INPUT_AVAILABLE_L3NODE1	PIXEL BACKEND INPUT AVAILABLE _L3NODE1	GPU	Percentage of time when  the data is available at input of Pixel Backend
Ext123	PIXEL_BACKEND_OUTPUT_READY_L3NODE1	PIXEL BACKEND OUTPUT READY _L3NODE1	GPU	Percentage of time when  the data at Pixel Backend output is ready
Ext124	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext124	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext124	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext124	VERTEX_FETCH_INPUT_AVAILABLE_SLICE0	VERTEX FETCH INPUT AVAILABLE SLICE0	GPU	Percentage of time in which Vertex Fetch input is available
Ext124	VERTEX_FETCH_OUTPUT_READY_SLICE0	VERTEX FETCH OUTPUT READY SLICE0	GPU	Percentage of time in which Vertex Fetch output is ready
Ext124	CLIPPER_INPUT_VERTEX_SLICE0	CLIPPER INPUT VERTEX SLICE0	GPU	Number of Clipper input vertices
Ext124	STREAMOUT_OUTPUT_VERTEX_COUNT_SLICE0	STREAMOUT OUTPUT VERTEX COUNT SLICE0	GPU	Number of vertices written by SOL
Ext124	VS_OUTPUT_READY_SLICE0	VS OUTPUT READY SLICE0	GPU	Percentage of time in which Vertex Shader output is ready
Ext124	CLIPPER_INPUT_AVAILABLE_SLICE0	CLIPPER INPUT AVAILABLE SLICE0	GPU	Percentage of time in which Clipper has input available (from Vertex Shader or SOL)
Ext124	CLIPPER_OUTPUT_READY_SLICE0	CLIPPER OUTPUT READY SLICE0	GPU	Percentage of time in which Clipper output ready
Ext124	CLIPPER_PRIMITIVE_OUTPUT_SLICE0	CLIPPER PRIMITIVE OUTPUT SLICE0	GPU	Number of primitives going out of Clipper, must clip plus the trivial accept
Ext124	STRIPSFAN_OUTPUT_READY_SLICE0	STRIPSFAN OUTPUT READY SLICE0	GPU	Percentage of time in which in which geometry pipeline output is ready
Ext124	PS_OUTPUT_AVAILABLE_CPIPE0	PS OUTPUT AVAILABLE CPIPE0	GPU	Percentage of time in which Pixel Shader data is available
Ext124	PS_OUTPUT_AVAILABLE_CPIPE1	PS OUTPUT AVAILABLE CPIPE1	GPU	Percentage of time in which Pixel Shader data is available
Ext125	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext125	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext125	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext125	VERTEX_FETCH_INPUT_AVAILABLE_SLICE1	VERTEX FETCH INPUT AVAILABLE SLICE1	GPU	Percentage of time in which Vertex Fetch input is available
Ext125	VERTEX_FETCH_OUTPUT_READY_SLICE1	VERTEX FETCH OUTPUT READY SLICE1	GPU	Percentage of time in which Vertex Fetch output is ready
Ext125	CLIPPER_INPUT_VERTEX_SLICE1	CLIPPER INPUT VERTEX SLICE1	GPU	Number of Clipper input vertices
Ext125	STREAMOUT_OUTPUT_VERTEX_COUNT_SLICE1	STREAMOUT OUTPUT VERTEX COUNT SLICE1	GPU	Number of vertices written by SOL
Ext125	VS_OUTPUT_READY_SLICE1	VS OUTPUT READY SLICE1	GPU	Percentage of time in which Vertex Shader output is ready
Ext125	CLIPPER_INPUT_AVAILABLE_SLICE1	CLIPPER INPUT AVAILABLE SLICE1	GPU	Percentage of time in which Clipper has input available (from Vertex Shader or SOL)
Ext125	CLIPPER_OUTPUT_READY_SLICE1	CLIPPER OUTPUT READY SLICE1	GPU	Percentage of time in which Clipper output ready
Ext125	CLIPPER_PRIMITIVE_OUTPUT_SLICE1	CLIPPER PRIMITIVE OUTPUT SLICE1	GPU	Number of primitives going out of Clipper, must clip plus the trivial accept
Ext125	STRIPSFAN_OUTPUT_READY_SLICE1	STRIPSFAN OUTPUT READY SLICE1	GPU	Percentage of time in which in which geometry pipeline output is ready
Ext125	PS_OUTPUT_AVAILABLE_CPIPE2	PS OUTPUT AVAILABLE CPIPE2	GPU	Percentage of time in which Pixel Shader data is available
Ext125	PS_OUTPUT_AVAILABLE_CPIPE3	PS OUTPUT AVAILABLE CPIPE3	GPU	Percentage of time in which Pixel Shader data is available
Ext126	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext126	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext126	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext126	STRIPSFAN_OBJECT_COUNT_SLICE0	STRIPSFAN OBJECT COUNT SLICE0	GPU	Number of objects exiting Stripsfan stage
Ext126	STRIPSFAN_OBJECTS_CULL_SLICE0	STRIPSFAN OBJECTS CULL SLICE0	GPU	Number of simple culled objects in Stripsfan stage
Ext126	CLIPPER_TRANSACTION_OUTPUT_SLICE0	CLIPPER TRANSACTION OUTPUT SLICE0	GPU	Number of elements pushed by Clipper into Stripsfan stage
Ext126	CLIPPER_PRIMITIVE_CULL_SLICE0	CLIPPER PRIMITIVE CULL SLICE0	GPU	Number of Clipper early cull primitives
Ext126	RASTERIZER_INPUT_AVAILABLE_SLICE0	RASTERIZER INPUT AVAILABLE SLICE0	GPU	Percentage of time in which Rasterizer input is available
Ext126	RASTERIZER_OUTPUT_READY_SLICE0	RASTERIZER OUTPUT READY SLICE0	GPU	Percentage of time in which Rasterizer output is ready
Ext126	RASTERIZER_TRANSACTION_OUTPUT_SLICE0	RASTERIZER TRANSACTION OUTPUT SLICE0	GPU	Number of transactions pushed from Rasterizer to the Z pipe
Ext127	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext127	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext127	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext127	STRIPSFAN_OBJECT_COUNT_SLICE1	STRIPSFAN OBJECT COUNT SLICE1	GPU	Number of objects exiting Stripsfan stage
Ext127	STRIPSFAN_OBJECTS_CULL_SLICE1	STRIPSFAN OBJECTS CULL SLICE1	GPU	Number of simple culled objects in Stripsfan stage
Ext127	CLIPPER_TRANSACTION_OUTPUT_SLICE1	CLIPPER TRANSACTION OUTPUT SLICE1	GPU	Number of elements pushed by Clipper into Stripsfan stage
Ext127	RASTERIZER_TRANSACTION_OUTPUT_SLICE1	RASTERIZER TRANSACTION OUTPUT SLICE1	GPU	Number of transactions pushed from Rasterizer to the Z pipe
Ext127	CLIPPER_PRIMITIVE_CULL_SLICE1	CLIPPER PRIMITIVE CULL SLICE1	GPU	Number of Clipper early cull primitives
Ext127	RASTERIZER_INPUT_AVAILABLE_SLICE1	RASTERIZER INPUT AVAILABLE SLICE1	GPU	Percentage of time in which Rasterizer input is available
Ext127	RASTERIZER_OUTPUT_READY_SLICE1	RASTERIZER OUTPUT READY SLICE1	GPU	Percentage of time in which Rasterizer output is ready
Ext128	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext128	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext128	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext128	URB_READ_SLICE0	URB READ SLICE0	GPU	Number of URB reads
Ext128	URB_WRITE_SLICE0	URB WRITE SLICE0	GPU	Number of URB writes
Ext128	URB_CROSS_SLICE_READ_SLICE0	URB CROSS SLICE READ SLICE0	GPU	Number of URB reads occurred from cross slices
Ext129	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext129	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext129	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext129	URB_READ_SLICE1	URB READ SLICE1	GPU	Number of URB reads
Ext129	URB_WRITE_SLICE1	URB WRITE SLICE1	GPU	Number of URB writes
Ext129	URB_CROSS_SLICE_READ_SLICE1	URB CROSS SLICE READ SLICE1	GPU	Number of URB reads occurred from cross slices
Ext130	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext130	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext130	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext130	EARLY_DEPTH_STENCIL_TEST_FAIL_NP_ZPIPE0	EARLY DEPTH STENCIL TEST FAIL NP ZPIPE0	GPU	Number of non-promoted 2x2 that failed Depth / Stencil before the Pixel Shader that were previously ambiguous at HiZ
Ext130	EARLY_DEPTH_STENCIL_TEST_FAIL_P_ZPIPE0	EARLY DEPTH STENCIL TEST FAIL P ZPIPE0	GPU	Number of promoted 2x2 that failed Depth / Stencil that were previously ambiguous at HiZ
Ext131	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext131	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext131	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext131	EARLY_DEPTH_STENCIL_TEST_FAIL_NP_ZPIPE1	EARLY DEPTH STENCIL TEST FAIL NP ZPIPE1	GPU	Number of non-promoted 2x2 that failed Depth / Stencil before the Pixel Shader that were previously ambiguous at HiZ
Ext131	EARLY_DEPTH_STENCIL_TEST_FAIL_P_ZPIPE1	EARLY DEPTH STENCIL TEST FAIL P ZPIPE1	GPU	Number of promoted 2x2 that failed Depth / Stencil that were previously ambiguous at HiZ
Ext132	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext132	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext132	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext132	EARLY_DEPTH_STENCIL_TEST_FAIL_NP_ZPIPE2	EARLY DEPTH STENCIL TEST FAIL NP ZPIPE2	GPU	Number of non-promoted 2x2 that failed Depth / Stencil before the Pixel Shader that were previously ambiguous at HiZ
Ext132	EARLY_DEPTH_STENCIL_TEST_FAIL_P_ZPIPE2	EARLY DEPTH STENCIL TEST FAIL P ZPIPE2	GPU	Number of promoted 2x2 that failed Depth / Stencil that were previously ambiguous at HiZ
Ext133	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext133	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext133	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext133	EARLY_DEPTH_STENCIL_TEST_FAIL_NP_ZPIPE3	EARLY DEPTH STENCIL TEST FAIL NP ZPIPE3	GPU	Number of non-promoted 2x2 that failed Depth / Stencil before the Pixel Shader that were previously ambiguous at HiZ
Ext133	EARLY_DEPTH_STENCIL_TEST_FAIL_P_ZPIPE3	EARLY DEPTH STENCIL TEST FAIL P ZPIPE3	GPU	Number of promoted 2x2 that failed Depth / Stencil that were previously ambiguous at HiZ
Ext134	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext134	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext134	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext134	HIZ_DEPTH_TEST_AMBIG_NP_ZPIPE0	HIZ DEPTH TEST AMBIG NP ZPIPE0	GPU	Number of non-promoted 2x2 that are ambiguous by hierarchical depth test
Ext135	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext135	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext135	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext135	HIZ_DEPTH_TEST_AMBIG_NP_ZPIPE1	HIZ DEPTH TEST AMBIG NP ZPIPE1	GPU	Number of non-promoted 2x2 that are ambiguous by hierarchical depth test
Ext136	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext136	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext136	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext136	HIZ_DEPTH_TEST_AMBIG_NP_ZPIPE2	HIZ DEPTH TEST AMBIG NP ZPIPE2	GPU	Number of non-promoted 2x2 that are ambiguous by hierarchical depth test
Ext137	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext137	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext137	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext137	HIZ_DEPTH_TEST_AMBIG_NP_ZPIPE3	HIZ DEPTH TEST AMBIG NP ZPIPE3	GPU	Number of non-promoted 2x2 that are ambiguous by hierarchical depth test
Ext138	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext138	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext138	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext138	HIZ_DEPTH_TEST_AMBIG_P_ZPIPE0	HIZ DEPTH TEST AMBIG P ZPIPE0	GPU	Number of promoted 2x2 that are ambiguous by hierarchical depth test
Ext139	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext139	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext139	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext139	HIZ_DEPTH_TEST_AMBIG_P_ZPIPE1	HIZ DEPTH TEST AMBIG P ZPIPE1	GPU	Number of promoted 2x2 that are ambiguous by hierarchical depth test
Ext140	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext140	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext140	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext140	HIZ_DEPTH_TEST_AMBIG_P_ZPIPE2	HIZ DEPTH TEST AMBIG P ZPIPE2	GPU	Number of promoted 2x2 that are ambiguous by hierarchical depth test
Ext141	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext141	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext141	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext141	HIZ_DEPTH_TEST_AMBIG_P_ZPIPE3	HIZ DEPTH TEST AMBIG P ZPIPE3	GPU	Number of promoted 2x2 that are ambiguous by hierarchical depth test
Ext142	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext142	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext142	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext142	HIZ_DEPTH_TEST_FAIL_NP_ZPIPE0	HIZ DEPTH TEST FAIL NP ZPIPE0	GPU	Number of non-promoted 2x2 that failed the hierarchical depth test
Ext143	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext143	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext143	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext143	HIZ_DEPTH_TEST_FAIL_NP_ZPIPE1	HIZ DEPTH TEST FAIL NP ZPIPE1	GPU	Number of non-promoted 2x2 that failed the hierarchical depth test
Ext144	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext144	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext144	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext144	HIZ_DEPTH_TEST_FAIL_NP_ZPIPE2	HIZ DEPTH TEST FAIL NP ZPIPE2	GPU	Number of non-promoted 2x2 that failed the hierarchical depth test
Ext145	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext145	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext145	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext145	HIZ_DEPTH_TEST_FAIL_NP_ZPIPE3	HIZ DEPTH TEST FAIL NP ZPIPE3	GPU	Number of non-promoted 2x2 that failed the hierarchical depth test
Ext146	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext146	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext146	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext146	HIZ_DEPTH_TEST_FAIL_P_ZPIPE0	HIZ DEPTH TEST FAIL P ZPIPE0	GPU	Number of promoted 2x2 that failed the hierarchical depth test
Ext147	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext147	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext147	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext147	HIZ_DEPTH_TEST_FAIL_P_ZPIPE1	HIZ DEPTH TEST FAIL P ZPIPE1	GPU	Number of promoted 2x2 that failed the hierarchical depth test
Ext148	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext148	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
