MetricSet	SymbolName	ShortName	Group	LongName
FrontEnd1	COMMAND_PARSER_VIDEO_ENGINE_BUSY_VDBOXFULL0	Command Parser Video Engine Busy Vdboxfull0	FrontEnd	Percentage of time in which there is a context loaded and active on the media queue
FrontEnd1	COMMAND_PARSER_COPY_ENGINE_BUSY_L3NODE0	Command Parser Copy Engine Busy L3node0	CopyEngine	Percentage of time in which there is a context loaded and active on the copy queue.
FrontEnd1	COMMAND_PARSER_COPY_ENGINE_BUSY_L3NODE1	Command Parser Copy Engine Busy L3node1	CopyEngine	Percentage of time in which there is a context loaded and active on the copy queue.
FrontEnd1	COMMAND_PARSER_COPY_ENGINE_BUSY_L3NODE2	Command Parser Copy Engine Busy L3node2	CopyEngine	Percentage of time in which there is a context loaded and active on the copy queue.
FrontEnd1	COMMAND_PARSER_COPY_ENGINE_BUSY_L3NODE3	Command Parser Copy Engine Busy L3node3	CopyEngine	Percentage of time in which there is a context loaded and active on the copy queue.
FrontEnd1	COMMAND_PARSER_COPY_ENGINE_BUSY_L3NODE4	Command Parser Copy Engine Busy L3node4	CopyEngine	Percentage of time in which there is a context loaded and active on the copy queue.
FrontEnd1	COMMAND_PARSER_COPY_ENGINE_BUSY_L3NODE5	Command Parser Copy Engine Busy L3node5	CopyEngine	Percentage of time in which there is a context loaded and active on the copy queue.
FrontEnd1	COMMAND_PARSER_COPY_ENGINE_BUSY_L3NODE6	Command Parser Copy Engine Busy L3node6	CopyEngine	Percentage of time in which there is a context loaded and active on the copy queue.
FrontEnd1	COMMAND_PARSER_COPY_ENGINE_BUSY_L3NODE7	Command Parser Copy Engine Busy L3node7	CopyEngine	Percentage of time in which there is a context loaded and active on the copy queue.
FrontEnd2	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
FrontEnd2	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
FrontEnd2	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
FrontEnd2	COMMAND_PARSER_COMPUTE_ENGINE_DISPATCH_KERNEL_COUNT_CCS0	Command Parser Compute Engine Dispatch Kernel Count Ccs0	FrontEnd	Number of compute walker commands parsed on the compute engine
FrontEnd2	COMMAND_PARSER_COMPUTE_ENGINE_DISPATCH_KERNEL_COUNT_CCS1	Command Parser Compute Engine Dispatch Kernel Count Ccs1	FrontEnd	Number of compute walker commands parsed on the compute engine
FrontEnd2	COMMAND_PARSER_COMPUTE_ENGINE_DISPATCH_KERNEL_COUNT_CCS2	Command Parser Compute Engine Dispatch Kernel Count Ccs2	FrontEnd	Number of compute walker commands parsed on the compute engine
FrontEnd2	COMMAND_PARSER_COMPUTE_ENGINE_DISPATCH_KERNEL_COUNT_CCS3	Command Parser Compute Engine Dispatch Kernel Count Ccs3	FrontEnd	Number of compute walker commands parsed on the compute engine
FrontEnd2	COMMAND_PARSER_FLUSH_COUNT	Command Parser Flush Count	FrontEnd	Number of stalling flushes at the top of the pipe
L1Cache1	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache1	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache1	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache1	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache1	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache1	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE0	Load Store Cache Input Available Xecore0	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache2	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache2	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache2	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache2	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache2	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache2	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE1	Load Store Cache Input Available Xecore1	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache3	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache3	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache3	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache3	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache3	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache3	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE2	Load Store Cache Input Available Xecore2	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache4	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache4	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache4	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache4	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache4	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache4	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE3	Load Store Cache Input Available Xecore3	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache5	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache5	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache5	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache5	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache5	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache5	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE4	Load Store Cache Input Available Xecore4	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache6	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache6	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache6	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache6	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache6	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache6	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE5	Load Store Cache Input Available Xecore5	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache7	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache7	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache7	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache7	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache7	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache7	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE6	Load Store Cache Input Available Xecore6	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache8	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache8	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache8	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache8	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache8	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache8	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE7	Load Store Cache Input Available Xecore7	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache9	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache9	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache9	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache9	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache9	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache9	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE8	Load Store Cache Input Available Xecore8	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache10	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache10	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache10	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache10	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache10	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache10	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE9	Load Store Cache Input Available Xecore9	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache11	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache11	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache11	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache11	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache11	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache11	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE10	Load Store Cache Input Available Xecore10	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache12	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache12	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache12	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache12	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache12	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache12	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE11	Load Store Cache Input Available Xecore11	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache13	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache13	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache13	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache13	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache13	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache13	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE12	Load Store Cache Input Available Xecore12	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache14	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache14	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache14	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache14	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache14	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache14	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE13	Load Store Cache Input Available Xecore13	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache15	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache15	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache15	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache15	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache15	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache15	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE14	Load Store Cache Input Available Xecore14	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache16	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache16	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache16	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache16	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache16	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache16	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE15	Load Store Cache Input Available Xecore15	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache17	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache17	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache17	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache17	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache17	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache17	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE16	Load Store Cache Input Available Xecore16	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache18	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache18	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache18	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache18	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache18	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache18	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE17	Load Store Cache Input Available Xecore17	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache19	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache19	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache19	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache19	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache19	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache19	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE18	Load Store Cache Input Available Xecore18	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache20	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache20	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache20	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache20	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache20	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache20	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE19	Load Store Cache Input Available Xecore19	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache21	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache21	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache21	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache21	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache21	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache21	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE20	Load Store Cache Input Available Xecore20	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache22	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache22	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache22	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache22	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache22	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache22	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE21	Load Store Cache Input Available Xecore21	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache23	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache23	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache23	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache23	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache23	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache23	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE22	Load Store Cache Input Available Xecore22	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache24	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache24	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache24	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache24	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache24	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache24	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE23	Load Store Cache Input Available Xecore23	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache25	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache25	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache25	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache25	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache25	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache25	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE24	Load Store Cache Input Available Xecore24	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache26	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache26	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache26	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache26	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache26	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache26	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE25	Load Store Cache Input Available Xecore25	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache27	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache27	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache27	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache27	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache27	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache27	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE26	Load Store Cache Input Available Xecore26	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache28	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache28	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache28	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache28	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache28	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache28	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE27	Load Store Cache Input Available Xecore27	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache29	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache29	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache29	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache29	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache29	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache29	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE28	Load Store Cache Input Available Xecore28	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache30	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache30	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache30	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache30	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache30	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache30	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE29	Load Store Cache Input Available Xecore29	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache31	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache31	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache31	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache31	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache31	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache31	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE30	Load Store Cache Input Available Xecore30	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache32	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache32	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache32	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache32	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache32	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache32	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE31	Load Store Cache Input Available Xecore31	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache33	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache33	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache33	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache33	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache33	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache33	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE32	Load Store Cache Input Available Xecore32	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache34	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache34	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache34	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache34	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache34	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache34	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE33	Load Store Cache Input Available Xecore33	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache35	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache35	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1Cache35	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1Cache35	GpuSliceClocksCount	Gpu Slice Clocks Count	GPU	Number of slice clock cycles
L1Cache35	AvgGpuSliceFrequencyMHz	AVG GPU Slice Frequency	GPU	Average GPU Slice Frequency in the measurement.
L1Cache35	LOAD_STORE_CACHE_INPUT_AVAILABLE_XECORE34	Load Store Cache Input Available Xecore34	L1Cache	Percentage of time in which the Load Store Cache has input available
L1Cache36	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1Cache36	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
